Task_Start_Time,CPU_Utilization (%),Memory_Consumption (MB),Task_Execution_Time (ms),System_Throughput (tasks/sec),Number_of_Active_Users,Network_Bandwidth_Utilization (Mbps),Job_Priority,Scheduler_Type,Resource_Allocation_Type,Predicted_Throughput (tasks/sec)
2024-01-01 02:57:00,43.571685550410464,3504.181797423761,953,8.975228068214157,2988.25812708702,494.5036944691318,0,Round-Robin,Static,6.052844004492062
2024-01-01 02:58:00,47.47525601597184,3978.636146970183,1295,6.081433169163168,2753.164778852071,396.1739332884114,2,Round-Robin,Dynamic,6.160887036379344
2024-01-01 02:59:00,38.3536015129527,4303.7335062865,2983,7.014182533181672,2785.759223440305,209.3163653754001,2,Round-Robin,Static,6.2470675491602545
2024-01-01 03:00:00,43.46133678653123,4008.856264849223,2521,7.454648231868085,2664.1472495723165,492.0853924102141,2,FCFS,Dynamic,6.197591277654359
2024-01-01 03:01:00,45.95118454473924,4104.7960807217,1323,10.009364581581874,2833.5571642868663,275.06234359935473,1,Round-Robin,Static,6.160922186438105
2024-01-01 03:02:00,48.81204980259646,4254.402245258655,1260,8.372358550320316,3289.914415812524,383.652873968897,1,FCFS,Dynamic,6.232554067603763
2024-01-01 03:03:00,37.86296093477656,4000.474723560159,2691,10.32475274464133,2925.7952965603085,330.0522194137853,0,FCFS,Dynamic,6.168968280121559
2024-01-01 03:04:00,41.54396059705194,4085.955083940874,2506,14.793874382656895,3012.900492254353,108.68533593218724,2,Round-Robin,Dynamic,6.206275497246026
2024-01-01 03:05:00,34.77148194313287,4049.958617359114,2120,6.559823373575078,2895.851891119512,357.532551727973,1,Round-Robin,Static,6.172468274767532
2024-01-01 03:06:00,41.54081936424066,4399.828530015022,1759,11.406973656888724,2816.0640453252017,402.0506449112735,2,Priority-Based,Dynamic,6.246739977365285
2024-01-01 03:07:00,40.92465571214807,3907.719893130742,879,12.177965478358772,3258.7699633270176,281.2395644433671,1,FCFS,Static,6.136690345294759
2024-01-01 03:08:00,41.52391947424647,3839.3185891250223,1151,5.881462975317381,2996.7410211759584,238.3460221150752,0,Round-Robin,Dynamic,6.091606939377792
2024-01-01 03:09:00,44.23899067859281,3978.95739708762,1928,7.6112448814291,3130.197071353098,250.94830141682093,0,Priority-Based,Static,6.158381870140642
2024-01-01 03:10:00,37.59633146287376,3763.963056737132,522,8.305528645736654,2612.207557720846,67.68121677170166,2,Priority-Based,Dynamic,6.047304563307722
2024-01-01 03:11:00,41.64953081999769,4201.541862558528,764,7.386478337858766,2684.652226953784,217.70926387911555,2,Priority-Based,Dynamic,6.157296156909132
2024-01-01 03:12:00,30.33937559927884,4242.950908166318,1746,10.071628253570418,2946.864321303476,263.0946640389724,0,FCFS,Static,6.167950340364871
2024-01-01 03:13:00,48.09700209912912,4112.3150395682105,2519,14.722185657961235,3132.064982194738,274.6886758432417,1,Priority-Based,Static,6.223708514444293
2024-01-01 03:14:00,39.58562170871924,4142.584731521488,2701,10.413678407390218,2882.601574168513,129.1330277620299,1,Priority-Based,Dynamic,6.192594544459733
2024-01-01 03:15:00,42.62150269777485,4283.5586456679375,2362,6.220752833246715,2936.0369136644617,331.3500313013186,2,Round-Robin,Static,6.249455895330515
2024-01-01 03:16:00,45.64553753422315,4098.185056537039,630,10.74161881257436,2833.8173664544674,319.1271046841207,2,Round-Robin,Dynamic,6.159417645022283
2024-01-01 03:17:00,30.623641585404428,4006.31598475338,570,11.981768047361072,3216.100900767069,159.63547721594142,0,Priority-Based,Dynamic,6.094066477421822
2024-01-01 03:18:00,39.598385588059095,3949.971219128194,2238,8.174733197754836,2462.986784192524,146.32812975610128,2,Priority-Based,Dynamic,6.133874773568856
2024-01-01 03:19:00,33.93382793500558,3930.1302576060575,2354,6.571016955621479,3140.89514678476,178.34932210695212,2,FCFS,Static,6.1791127505687475
2024-01-01 03:20:00,41.603133026108736,3918.5849815646056,2540,6.255400727764303,2984.127909378152,346.8862846956388,0,Priority-Based,Dynamic,6.160247424210719
2024-01-01 03:21:00,51.08623601796563,4509.9603077767015,667,10.796051345532849,3108.5156370554564,305.5499414546388,0,FCFS,Static,6.23214683225067
2024-01-01 03:22:00,37.811258513908015,3819.662286647659,2096,12.74433060630409,2988.3825614829107,426.29477268265487,0,FCFS,Dynamic,6.130565243194776
2024-01-01 03:23:00,39.94555360660576,4250.917054517465,2593,13.010795627663496,2955.3820436182223,265.3619656927547,1,Round-Robin,Static,6.22769533368846
2024-01-01 03:24:00,38.84922939395479,3894.024577136177,2997,8.910038673222793,3209.1464683741024,329.79600644962943,0,FCFS,Dynamic,6.1808796169474185
2024-01-01 03:25:00,35.508843896716755,4127.549469442786,1435,13.90507944590412,2720.008746761752,155.1224008796998,1,Priority-Based,Dynamic,6.132881654361059
2024-01-01 03:26:00,35.342522299625,3796.526157283805,542,11.103020912351596,3273.8266544013263,274.1602262675168,2,FCFS,Static,6.1184261369606645
2024-01-01 03:27:00,37.58416787673485,4173.659823130606,1725,12.36120934407029,3565.500426834471,471.2652457343031,0,Round-Robin,Static,6.232146163433485
2024-01-01 03:28:00,37.81593369655671,3988.571650552557,999,9.202022468993016,2537.14504701895,230.3877896952129,0,FCFS,Dynamic,6.069537607134989
2024-01-01 03:29:00,32.905963962883334,4118.122272082298,535,10.67472461846102,2820.528422437478,267.5396328965312,0,Priority-Based,Dynamic,6.097637589628544
2024-01-01 03:30:00,40.42081863916344,3887.736118308407,2337,9.215759218360285,3046.5650076101306,405.79558051115663,1,FCFS,Dynamic,6.171818333089038
2024-01-01 03:31:00,38.59519345943486,4217.792322427849,1079,8.90406942214252,3063.317890102929,398.87855831859576,2,FCFS,Static,6.207475875468379
2024-01-01 03:32:00,39.61978591514683,3690.7213661033215,1804,6.672015727824673,3023.282290223176,100.98831459369728,2,Round-Robin,Static,6.112559049668334
2024-01-01 03:33:00,31.427461624929165,3670.310362409854,975,5.408912614644991,2944.7876089280685,483.0418067548523,0,Priority-Based,Static,6.060175727108131
2024-01-01 03:34:00,41.32456565995763,4188.349180378415,1284,13.153016322786195,3081.104270007046,228.2044382632134,2,FCFS,Static,6.201337991528847
2024-01-01 03:35:00,39.35486885324442,3765.320979927248,955,6.44787121097599,2940.210532223485,331.9435963697111,0,Round-Robin,Dynamic,6.073750783840016
2024-01-01 03:36:00,42.556021939894514,4116.295075035333,1434,9.442051576443175,3123.399172338056,236.78997676759747,1,Priority-Based,Static,6.180539040373838
2024-01-01 03:37:00,35.489855520342275,4097.842601961853,2404,5.1618275299437,3153.488070117227,486.9492901487758,0,Priority-Based,Static,6.206947361265607
2024-01-01 03:38:00,41.66630919345638,4213.716169548839,1009,9.3776008289452,2750.066378563168,419.3124949291416,1,Priority-Based,Static,6.170806412687021
2024-01-01 03:39:00,44.7448956322086,4115.071287221879,769,11.075932878257529,2787.1569961791133,466.07676105987946,0,FCFS,Static,6.142752801518344
2024-01-01 03:40:00,45.9322081572222,3974.457608171738,2706,11.494727281426314,2853.257607297872,422.0364216706377,0,Round-Robin,Dynamic,6.178687903029765
2024-01-01 03:41:00,39.44146106089268,3844.5346750388103,1795,11.71124295734665,3091.7385779724955,210.82567132944436,0,Priority-Based,Static,6.114407511743665
2024-01-01 03:42:00,40.89884013863171,3930.2978686925103,533,7.223116883119504,2968.482212156924,388.9107687863121,0,FCFS,Static,6.101496218912112
2024-01-01 03:43:00,41.51939584963857,4004.798640515009,798,8.063837692234063,3063.0756248299767,424.00085572644304,1,Priority-Based,Dynamic,6.150048482319404
2024-01-01 03:44:00,41.85883143026047,4367.514063580248,1397,9.561806853128406,2995.7272776205205,68.2705978837561,0,Priority-Based,Static,6.180740800224868
2024-01-01 03:45:00,44.76161390304845,4029.65285135111,1122,6.015262599321804,3187.923878279582,142.8790745370028,0,Round-Robin,Static,6.136417319256937
2024-01-01 03:46:00,43.07990970708773,3862.376356034516,2726,7.059111581897671,2894.842544419781,224.27403402227085,0,FCFS,Dynamic,6.138278637484838
2024-01-01 03:47:00,45.61539603429767,3709.9609577616666,1521,7.0849186300390095,2794.0960941212707,451.45307318117744,1,FCFS,Static,6.107376236670032
2024-01-01 03:48:00,47.33039354933415,4002.123933135006,1497,9.698208417967106,2773.224261132602,95.98199589985634,1,FCFS,Static,6.127915017939791
2024-01-01 03:49:00,40.573121982237865,3997.976568233412,1897,9.66722094017502,3426.3820971859213,428.8434619953504,0,Round-Robin,Dynamic,6.194582194822717
2024-01-01 03:50:00,31.439884482747296,4183.884016572643,2804,10.84232488330837,3146.824042132267,238.83341150765847,0,Priority-Based,Static,6.2062194652284655
2024-01-01 03:51:00,36.49451447254453,3907.799696944552,1192,7.985694698021502,2984.037196326753,277.24447380941274,0,Round-Robin,Dynamic,6.100803249994669
2024-01-01 03:52:00,32.959509263298656,3825.860838908629,1920,8.469200125182414,2964.9510882131285,498.0567656725111,1,FCFS,Static,6.139544411165352
2024-01-01 03:53:00,40.604316480910185,3915.412531873079,1671,14.855247355151556,3163.090411557684,353.6827029234306,0,Priority-Based,Dynamic,6.1457452382333635
2024-01-01 03:54:00,35.52090500951412,3798.083708320594,1471,8.654950844201409,3077.972131713595,321.98572149191807,0,FCFS,Dynamic,6.099899380724659
2024-01-01 03:55:00,38.978777760904144,3853.8648082784193,2983,6.360809431563533,3208.515890596405,382.7369286541299,0,Round-Robin,Dynamic,6.177766347260842
2024-01-01 03:56:00,42.70902381037625,3858.778068916636,750,5.844603401549128,2796.069597129345,368.2179695018496,1,Priority-Based,Dynamic,6.099278346811193
2024-01-01 03:57:00,45.095115936707394,3868.387245230289,2794,10.048848330618531,2843.9600960653624,472.1244205368365,1,FCFS,Static,6.177800754189398
2024-01-01 03:58:00,44.12212094923834,4096.260702455547,1144,9.991361843078485,3496.083693074901,333.82455553462466,1,Round-Robin,Static,6.205190601457743
2024-01-01 03:59:00,41.40726705154488,3638.517455123457,2893,5.494380615918388,3205.08052874456,64.67851831601669,2,Round-Robin,Static,6.147922386798973
2024-01-01 04:00:00,46.98801019153429,4452.246313371203,1804,10.970678630494186,2993.659305445475,247.99377418979597,1,Round-Robin,Static,6.251126303408398
2024-01-01 04:01:00,43.57409725319961,4092.432931591653,2383,14.71852345543429,3146.9254548013896,170.26933742717193,2,Priority-Based,Static,6.220605574267585
2024-01-01 04:02:00,48.9028732126307,4161.099994048249,2414,11.572110147262508,3092.263346778861,328.4667490059565,2,FCFS,Dynamic,6.246600640451591
2024-01-01 04:03:00,38.867533494621306,4179.666084128799,1613,11.640772686742942,3026.898513496824,328.7856194610261,1,Priority-Based,Dynamic,6.193399874664379
2024-01-01 04:04:00,41.74898396836552,3855.138382719804,2246,12.139505023180666,3364.28091721745,397.8477066669234,2,Round-Robin,Dynamic,6.202419023040057
2024-01-01 04:05:00,34.929235327999336,3918.8325372691206,1653,10.961129019247672,3285.622021969232,434.9736463921269,2,Priority-Based,Dynamic,6.185532578108577
2024-01-01 04:06:00,35.57524936901983,3920.754588243255,683,7.0396935676300085,2994.341092368864,192.1339295363816,0,FCFS,Dynamic,6.076015324517895
2024-01-01 04:07:00,33.75595055323252,3830.635113200917,2650,13.881641295696127,3229.208812471328,181.40520699238587,0,Round-Robin,Static,6.137698847297826
2024-01-01 04:08:00,46.3697840771885,3870.197335389823,1225,10.702219629590846,2934.2463537400104,61.17139023120599,0,FCFS,Static,6.082383727447444
2024-01-01 04:09:00,39.48816677184893,4074.990105872807,1261,5.310450407856516,2984.089671960187,438.54567853937954,0,Round-Robin,Dynamic,6.15559914476986
2024-01-01 04:10:00,31.088548777497238,3978.532891834853,1510,11.878914829667831,2864.119943431175,351.2213932664621,1,Priority-Based,Dynamic,6.131797724642045
2024-01-01 04:11:00,32.984744926798506,4199.097185843951,1104,5.346807743043636,3048.8142713604057,76.63225472404386,0,Round-Robin,Dynamic,6.1291825751328
2024-01-01 04:12:00,43.99675134572397,4037.358136561751,1595,14.608545614445262,3244.675451039563,390.9721670459654,1,Round-Robin,Static,6.194374341303995
2024-01-01 04:13:00,35.869100330624086,3960.375671156666,1960,5.379852173333153,3286.4988751436845,353.2689691051597,2,Round-Robin,Dynamic,6.197986920176232
2024-01-01 04:14:00,34.77128152598404,3730.389409037816,1815,5.205342030409607,3101.975996650152,172.1801493875701,1,FCFS,Static,6.103034944317426
2024-01-01 04:15:00,40.596302974787534,3800.484156917513,1617,14.56914944314214,3230.604448049065,198.4978081524368,2,Round-Robin,Dynamic,6.150359185058688
2024-01-01 04:16:00,48.59190292204013,4242.980024474014,2995,9.824357032491584,3298.706514450097,482.1354955188687,1,Round-Robin,Static,6.287691430708781
2024-01-01 04:17:00,29.047088007498772,4068.814329071239,637,5.547848252641403,3114.7606870318714,296.2087212678564,1,Round-Robin,Static,6.130694696476726
2024-01-01 04:18:00,48.98437496666951,4236.672482299696,909,7.595726821084636,2968.8197140499674,300.49128218099963,0,Round-Robin,Dynamic,6.174071949752883
2024-01-01 04:19:00,28.88693765077621,3815.142127764191,1421,5.735758380311596,2986.4701592863325,425.59613749508185,2,Round-Robin,Static,6.131383355238971
2024-01-01 04:20:00,40.5743035380305,3763.4869060228734,1275,5.227529206248517,2795.306140064587,180.8919365188628,1,Priority-Based,Dynamic,6.077703716346773
2024-01-01 04:21:00,31.635306509542527,3684.7448727785927,1705,8.092151267825429,3195.4106132905404,95.34506077759715,1,FCFS,Static,6.085898361758481
2024-01-01 04:22:00,40.57208526882534,4148.407990498093,602,13.354285033853431,3310.754337733528,392.4043809949739,0,Priority-Based,Dynamic,6.170617657614603
2024-01-01 04:23:00,42.95832599887976,4126.231436606223,1509,5.446438004627431,3306.348689728244,440.5610461403895,2,Round-Robin,Dynamic,6.228720927686274
2024-01-01 04:24:00,43.650646270442095,3914.4696633960016,2953,6.931439576290494,3136.6640565397825,166.43587237794364,0,Priority-Based,Dynamic,6.168666940822876
2024-01-01 04:25:00,26.78703190425492,4387.774865152958,898,7.140359267559671,2698.9584057180427,369.5300632699032,1,FCFS,Dynamic,6.168465329597887
2024-01-01 04:26:00,47.23142872071791,4180.111468761295,2463,10.686897790621584,2565.9815323181897,423.35887311010254,1,Round-Robin,Dynamic,6.203263144641475
2024-01-01 04:27:00,35.274556633583295,4203.361994199898,2704,5.20469155203568,2666.8680411735318,493.9270574855003,1,FCFS,Dynamic,6.212923540072232
2024-01-01 04:28:00,45.54742250632288,3586.044631819523,662,10.743175782361831,3281.066686404574,80.44892461585272,0,Priority-Based,Static,6.040699993598588
2024-01-01 04:29:00,52.24057951501118,4248.767262129726,1006,11.0120734270886,3007.884081201655,381.6386228699155,0,Round-Robin,Static,6.194987349411231
2024-01-01 04:30:00,45.03995450333467,3808.30805265058,1608,13.84394417580583,3420.302021923188,143.8180137165386,1,Round-Robin,Static,6.146627556727389
2024-01-01 04:31:00,33.18399303354823,4313.909413721435,2305,5.980052065133872,2846.424780342936,356.94540633871213,1,Round-Robin,Static,6.2208825388955
2024-01-01 04:32:00,41.63394255603934,4095.525558038613,2473,5.190082002558118,3057.7632527793467,162.5681717910371,0,Priority-Based,Static,6.17896263826706
2024-01-01 04:33:00,38.42228530094775,3990.0675370019935,1639,12.512812393664598,3015.685818335687,73.41502229230451,0,FCFS,Dynamic,6.113574834347425
2024-01-01 04:34:00,38.622178787006,3715.839909628186,559,12.29145830120652,2727.241395169336,294.2572778263137,0,FCFS,Dynamic,6.0293410254551265
2024-01-01 04:35:00,44.88393489098921,4039.752452162479,1583,9.000359243572438,3162.544751303072,81.32637531381312,1,Priority-Based,Static,6.162994850896697
2024-01-01 04:36:00,50.7180915272394,4024.692391626284,1775,13.992384558781495,2909.371710376912,228.83675669594973,1,Round-Robin,Dynamic,6.168388712873609
2024-01-01 04:37:00,43.58686111094862,3923.868445089456,1065,14.34278332215953,3276.334522328249,209.30778876430972,1,Round-Robin,Dynamic,6.14421832859833
2024-01-01 04:38:00,45.81777446997111,3839.9542568523143,2447,14.773761480961676,3181.8578692357864,441.1091718365327,1,Priority-Based,Dynamic,6.184870300468658
2024-01-01 04:39:00,47.31762227191169,3992.124054444601,564,7.858378123387326,3228.5438787549115,249.02924053426068,1,FCFS,Dynamic,6.146186954828031
2024-01-01 04:40:00,38.27396261630766,3988.94660170594,2579,9.197891303856292,3054.866168192748,105.17653352964696,2,FCFS,Dynamic,6.189773622196344
2024-01-01 04:41:00,45.92562114622362,3948.744926283764,1087,6.999955620115404,2644.0711770501457,147.45398984767667,1,Priority-Based,Dynamic,6.097912919370005
2024-01-01 04:42:00,45.39465128469436,3831.285864638186,2928,14.976408446384273,3059.159786095925,161.0440128832476,2,Round-Robin,Dynamic,6.185253755655146
2024-01-01 04:43:00,38.70988110941796,3964.760340298461,1647,5.3564187091095885,2849.9829287289776,337.4969436060832,0,Round-Robin,Static,6.125463802954072
2024-01-01 04:44:00,32.888054797303,4125.875928195794,2564,14.09659875361815,2864.726446618322,68.37163603577494,0,Round-Robin,Static,6.147888054183438
2024-01-01 04:45:00,43.470824141091406,3718.765089507008,1855,11.92674378262674,2986.725943494831,394.11424605530937,2,Priority-Based,Static,6.143779510211468
2024-01-01 04:46:00,38.3751064140601,4147.919292071852,1450,12.017024833822887,2702.911653610256,281.94531667935564,2,Priority-Based,Static,6.171904684819019
2024-01-01 04:47:00,40.78278400734483,3961.936934710703,2662,7.264231553458009,3003.8949421773546,121.90673236977628,2,FCFS,Static,6.188303413396056
2024-01-01 04:48:00,28.276899038959627,4217.166094706856,2658,12.196111220202758,2982.48428193892,467.5113636131106,0,FCFS,Static,6.212634388108933
2024-01-01 04:49:00,38.666119225520326,4256.820560744237,1784,13.824673735034176,2915.7509121408616,271.8690490911307,2,FCFS,Static,6.2169158584799264
2024-01-01 04:50:00,36.649752048204576,4109.505749386583,1953,12.024602450740977,2775.586990612146,110.34746153526376,1,FCFS,Static,6.148183002562347
2024-01-01 04:51:00,41.378205677362345,4157.742459942782,2048,7.159386192402845,2603.603285602327,454.2713591425588,0,FCFS,Dynamic,6.170523651643497
2024-01-01 04:52:00,39.52788813944859,4187.70027218405,1819,10.773805207527838,2485.697302451357,104.57015199136214,0,FCFS,Static,6.117835199820557
2024-01-01 04:53:00,36.34581325060472,4179.810959458058,2994,12.050294136984654,2763.3857885024054,136.82988306756715,1,Round-Robin,Dynamic,6.19562042203404
2024-01-01 04:54:00,32.06651632997144,4187.093182190351,1823,11.632820755799186,2931.2337691715397,224.0434229768665,1,Round-Robin,Dynamic,6.175072574575763
2024-01-01 04:55:00,47.23318901147341,4242.032231597935,2370,10.595827221631671,3097.8196001690308,73.03416429834715,0,Priority-Based,Dynamic,6.20548525258457
2024-01-01 04:56:00,42.359708611499606,4269.004754054951,1588,8.08222366329526,2763.5405719546898,343.77543419380777,0,FCFS,Dynamic,6.180051175393355
2024-01-01 04:57:00,45.55517053101278,4108.649249246435,2160,7.204149307557753,3093.2176576190755,478.8133504909206,0,FCFS,Dynamic,6.209916389379126
2024-01-01 04:58:00,36.98494705521452,4122.503207375194,2728,8.842360474977495,2760.491954903141,355.1093082473328,1,Round-Robin,Static,6.197126969901418
2024-01-01 04:59:00,42.66000199421475,4118.06997668915,1216,6.254763006186335,3265.9793905971005,333.4323939158976,0,Round-Robin,Static,6.178590404346688
2024-01-01 05:00:00,43.566888886699,4062.422887098824,1012,14.960591720220126,2830.6911354795334,226.6277034176894,1,Priority-Based,Dynamic,6.135230317378299
2024-01-01 05:01:00,32.401145434305846,4616.413511775527,931,9.32811704030888,2864.4771749057145,395.766899391832,2,Priority-Based,Static,6.250680128032492
2024-01-01 05:02:00,38.01810442129426,4008.969091076186,2308,12.799017795870466,2629.285532819979,402.0372981422549,1,Priority-Based,Static,6.158844320068067
2024-01-01 05:03:00,41.75800137756835,4116.915193224177,1686,9.29905530881048,2938.9382026541803,136.94501866115877,2,Round-Robin,Static,6.184050925103112
2024-01-01 05:04:00,44.53772374194521,4088.5199257767904,1095,10.059996720142315,3053.3372125995934,101.6954282621976,1,FCFS,Static,6.149459625943874
2024-01-01 05:05:00,46.19920612370623,4002.874599502259,2577,9.899824075370177,3116.124346587749,293.4553466697855,0,Priority-Based,Dynamic,6.188525014823597
2024-01-01 05:06:00,43.09403257809942,4120.464785009355,2711,11.0614473351792,2864.274133794417,106.54196984806156,0,Round-Robin,Dynamic,6.171764010270953
2024-01-01 05:07:00,32.290453640291176,4066.781486306968,1850,8.037963360665497,2479.10318007677,149.8722245240362,0,Round-Robin,Dynamic,6.088812918427873
2024-01-01 05:08:00,37.74211623178336,3886.061657008172,2033,10.911936695802137,2739.008854851364,462.20113164513367,0,Round-Robin,Static,6.125364892323604
2024-01-01 05:09:00,32.986967143117354,4042.753555133952,1897,5.3507357482931965,3081.388105289117,223.7136947928947,0,Round-Robin,Dynamic,6.145650117566948
2024-01-01 05:10:00,44.44003535047683,3587.904881527966,997,13.793852746945609,3218.534714466192,480.0707490614094,1,FCFS,Dynamic,6.100876151067914
2024-01-01 05:11:00,51.09542226966095,3616.9280145313433,763,10.45076393603261,3287.5403876552696,348.8623764032592,1,Priority-Based,Dynamic,6.10262837778152
2024-01-01 05:12:00,44.24416403179436,3905.490236968125,1604,10.951319626952316,3176.38715591156,270.8870900704557,1,FCFS,Dynamic,6.156380323242798
2024-01-01 05:13:00,42.6181169145611,4070.285238318067,1417,7.897046486155428,3027.0530145508674,175.91221292149675,1,Priority-Based,Dynamic,6.158730918398575
2024-01-01 05:14:00,52.17652758930821,3959.67416389225,1098,14.359157637301596,2922.476149663084,355.1607856073647,0,Round-Robin,Dynamic,6.134986570670609
2024-01-01 05:15:00,42.4209181581512,3996.73452468093,877,13.369856647265395,3156.272334460624,336.9674979098651,0,Round-Robin,Static,6.136581328093484
2024-01-01 05:16:00,35.31179180312523,4226.938641209554,1467,9.944820934997423,3051.425661766214,68.65422286900275,2,FCFS,Static,6.1904095187139365
2024-01-01 05:17:00,45.1091300302766,4074.833721411494,744,7.367551876540123,3462.745563081417,325.77678871502536,0,Round-Robin,Static,6.173415394215553
2024-01-01 05:18:00,40.973741329952695,4040.008577811546,2310,6.501063746420851,3124.653309327507,392.74072868736295,1,FCFS,Static,6.204148584282368
2024-01-01 05:19:00,41.2867468331242,4231.350321406531,1765,12.021548294377192,3291.479388935908,230.9745158398576,0,FCFS,Dynamic,6.207451203545528
2024-01-01 05:20:00,44.03756741746161,3945.5003086155984,1918,11.080781179681631,3292.693552627245,375.8396766700222,2,Round-Robin,Static,6.205372371106222
2024-01-01 05:21:00,48.10297923198732,3977.774585792417,1546,11.43372930074798,2671.2269187296947,204.41984785713515,0,Priority-Based,Static,6.11049210731233
2024-01-01 05:22:00,50.22945380835902,3682.082625548387,2378,5.527376977909999,3226.3130004469976,427.827547481349,1,Round-Robin,Static,6.161360930511947
2024-01-01 05:23:00,46.98675203397794,4132.531366099623,531,8.093314603612301,3073.497261043514,359.82428875585896,1,Round-Robin,Dynamic,6.167845930570875
2024-01-01 05:24:00,47.11299388701211,3691.957703305696,2948,5.043422293013697,2806.151437442028,168.812965714807,1,Round-Robin,Dynamic,6.1251139372529115
2024-01-01 05:25:00,40.54235744977212,4197.598427194791,1650,5.646256884118868,3297.146941296139,314.8589363417335,2,Round-Robin,Static,6.234551081407347
2024-01-01 05:26:00,36.31559284023224,4049.377001867748,2766,12.956808800389258,2907.699541041188,304.03984748513824,1,FCFS,Dynamic,6.1907181406886425
2024-01-01 05:27:00,32.18308141091632,4070.122316206205,1007,8.15090910250191,2957.386056568408,320.2952116477689,0,Round-Robin,Dynamic,6.120602393770025
2024-01-01 05:28:00,36.78600914949994,4058.863343013134,2962,13.763677616352572,3133.8304206976536,470.8192987847173,0,Priority-Based,Dynamic,6.215290484092549
2024-01-01 05:29:00,51.2126061355012,3851.293416606517,1513,14.629519387876115,3127.021039865957,333.7819061477039,1,Priority-Based,Dynamic,6.154339390444018
2024-01-01 05:30:00,31.00729873625347,3972.338094163872,1081,9.810966161695298,2978.77236832315,456.02422150419466,0,FCFS,Static,6.118732901109855
2024-01-01 05:31:00,39.03963940116432,3687.367297868213,2448,6.534090575777212,2870.1310871364867,55.359271811888135,0,Round-Robin,Dynamic,6.06958903174527
2024-01-01 05:32:00,31.932244101257915,3986.281776773469,2233,7.445074100216489,3398.8681903155493,458.394633719899,0,Round-Robin,Dynamic,6.191131395396407
2024-01-01 05:33:00,47.4345946331157,3959.228751400429,2292,14.3711389818649,2804.9621596608567,472.205246908039,2,Round-Robin,Dynamic,6.19506426338759
2024-01-01 05:34:00,37.35243517385603,4141.6951452404,861,5.482438854554799,2642.466477113603,345.4948725189106,0,Priority-Based,Static,6.114755370993268
2024-01-01 05:35:00,38.23306192994545,3939.1862795733728,1541,10.26978308542025,2921.4637239992176,479.5640199857147,0,Priority-Based,Static,6.136301762509847
2024-01-01 05:36:00,39.77214259342928,3819.075611982025,2014,14.37918229346557,2990.01258311587,335.76699976402455,0,FCFS,Dynamic,6.122072676883334
2024-01-01 05:37:00,31.04346396416298,4189.902357583566,2160,8.86593674456158,2678.6709630157216,409.6356290788151,2,Priority-Based,Static,6.199689431479031
2024-01-01 05:38:00,38.55996873112505,3490.486441994896,1774,10.16745283483834,3011.547415408371,416.22921049237766,2,Round-Robin,Static,6.099277455054946
2024-01-01 05:39:00,32.676137652013225,4082.784061031004,577,12.584842602222734,3086.426970477682,121.081730774828,0,Priority-Based,Static,6.096949153805361
2024-01-01 05:40:00,47.215932029192345,3982.2864407753855,968,10.951911116304192,3215.9298540715376,170.649455657016,1,FCFS,Static,6.1489634379050795
2024-01-01 05:41:00,38.51005133526937,3872.861636016912,2532,5.778917013973183,2958.265934960045,416.64823054713,0,FCFS,Dynamic,6.151696596491096
2024-01-01 05:42:00,32.29656701509964,4024.120242158382,2974,10.426655973422324,3170.7751661580583,413.7339872284392,0,FCFS,Static,6.200741035034069
2024-01-01 05:43:00,50.5786953894383,3817.2185888375448,2272,11.76068668673111,2922.325864709967,134.77620385800572,0,FCFS,Dynamic,6.119345983530112
2024-01-01 05:44:00,40.51416109426112,3881.4396404914014,1739,8.966466045496432,3160.682720444555,99.504474181172,0,Priority-Based,Static,6.114503375540287
2024-01-01 05:45:00,40.70350709193787,3857.673630479897,886,8.750806298003546,2932.8817180187093,404.4027395054714,0,Round-Robin,Static,6.097840092609781
2024-01-01 05:46:00,26.93100755277978,4266.977448770717,1132,11.2633370646072,2797.768302663356,346.2793502661918,1,FCFS,Dynamic,6.16016359912344
2024-01-01 05:47:00,44.65283554753807,3697.418185416604,2824,10.658638545488769,2810.574988952645,395.34292330839895,1,Round-Robin,Static,6.139093702695187
2024-01-01 05:48:00,44.54004041803649,4206.864010825439,2966,14.689068897022032,3244.9745690431446,86.74218309967861,0,FCFS,Static,6.226447023567795
2024-01-01 05:49:00,36.31404902568337,3718.782399516465,2491,9.567500229703636,3144.7063283536777,344.887947875026,2,FCFS,Static,6.161464820114798
2024-01-01 05:50:00,31.65951110195656,4455.775549118476,2676,11.714759232673696,3089.218205421145,189.0747378001309,1,Priority-Based,Dynamic,6.260769458218368
2024-01-01 05:51:00,42.3783824071988,3867.893843514263,2236,14.095867137950709,2728.164698304924,407.9845096161256,1,Round-Robin,Dynamic,6.144673272910672
2024-01-01 05:52:00,44.107246057155166,3878.868486747192,1205,8.516975639977614,3041.0362929246285,168.9698892723955,0,Round-Robin,Dynamic,6.100780361584313
2024-01-01 05:53:00,33.532635846983,4134.512223081845,1712,6.713348434507592,3030.488411304319,200.26839660672735,2,FCFS,Static,6.188962272637027
2024-01-01 05:54:00,38.85184622326402,4041.332086866392,2345,13.521639815297217,2853.9873873947527,479.8978148231001,0,Round-Robin,Dynamic,6.176067254356993
2024-01-01 05:55:00,39.51800001834872,3805.334971492227,611,13.358024784249965,2808.3919581700547,357.1499682598949,0,Priority-Based,Dynamic,6.062662686656777
