Task_Start_Time,CPU_Utilization (%),Memory_Consumption (MB),Task_Execution_Time (ms),System_Throughput (tasks/sec),Number_of_Active_Users,Network_Bandwidth_Utilization (Mbps),Job_Priority,Scheduler_Type,Resource_Allocation_Type
01-01-2024 11:06,29.68,2743,136,3.23,4063,46.9,High,FCFS,Static
01-01-2024 11:07,22.85,806,3936,3.56,160,808.17,High,Round Robin,Dynamic
01-01-2024 11:08,24.93,2187,1887,5.85,1805,36.38,Low,Priority-Based,Static
01-01-2024 11:09,32.81,4609,2827,3.15,4853,660.26,Medium,Priority-Based,Dynamic
01-01-2024 11:10,23.87,2360,3980,1.41,1417,87.98,Low,Priority-Based,Dynamic
01-01-2024 11:11,81.74,7813,1994,2.07,1578,258.71,Low,Priority-Based,Static
01-01-2024 11:12,16.42,2461,236,2.15,601,724.69,Medium,ASB-Dynamic-CapsNet,Static
01-01-2024 11:13,51.96,5676,3176,8.51,183,287.6,Medium,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 11:14,42.83,1222,3983,3.2,2961,516.06,Low,FCFS,Dynamic
01-01-2024 11:15,88.59,1279,761,7.29,2063,916.1,Medium,ASB-Dynamic-CapsNet,Static
01-01-2024 11:16,18.96,5829,1910,5.89,3312,59.14,Low,Priority-Based,Static
01-01-2024 11:17,41.83,1028,514,9.78,1110,812.97,High,FCFS,Static
01-01-2024 11:18,87.56,5393,442,3.09,2557,74.62,Medium,Round Robin,Static
01-01-2024 11:19,79.24,843,2829,2,2072,135.53,High,ASB-Dynamic-CapsNet,Static
01-01-2024 11:20,75.37,4286,3550,0.99,2236,128.13,Medium,Priority-Based,Static
01-01-2024 11:21,30.63,4182,3765,2.79,2715,994.16,Low,FCFS,Static
01-01-2024 11:22,23.67,5898,3837,7,3220,188.38,Low,ASB-Dynamic-CapsNet,Static
01-01-2024 11:23,63.49,708,3997,1.31,2777,897.79,Low,Priority-Based,Dynamic
01-01-2024 11:24,84.35,5236,4341,2.82,3385,991.02,Low,FCFS,Dynamic
01-01-2024 11:25,54.54,3906,4518,8.63,2696,389.95,Low,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 11:26,55.73,1811,2269,6.04,645,634.74,Low,Round Robin,Dynamic
01-01-2024 11:27,32.4,2799,1978,1.16,4156,781.3,Medium,ASB-Dynamic-CapsNet,Static
01-01-2024 11:28,71.56,3836,4070,0.95,2424,398.72,Medium,Priority-Based,Static
01-01-2024 11:29,24.96,6914,4796,1.08,3471,170.2,High,Priority-Based,Static
01-01-2024 11:30,35.89,2447,4670,9.45,2328,439.43,Medium,Round Robin,Dynamic
01-01-2024 11:31,44.03,1419,2717,8.57,1214,774.17,Medium,Round Robin,Dynamic
01-01-2024 11:32,50.61,6319,1615,8.53,667,782.96,High,FCFS,Static
01-01-2024 11:33,29.39,2544,674,9.28,4910,238.23,High,FCFS,Dynamic
01-01-2024 11:34,19.19,918,4542,5.3,4194,183.22,Low,Priority-Based,Static
01-01-2024 11:35,58.85,2249,2967,2.85,500,921.36,High,ASB-Dynamic-CapsNet,Static
01-01-2024 11:36,33.09,3342,3644,4.31,1848,53.56,High,Round Robin,Dynamic
01-01-2024 11:37,56.5,7878,4577,7.33,4636,737.39,Medium,FCFS,Dynamic
01-01-2024 11:38,22.35,5984,171,8.82,1942,55.96,Low,Priority-Based,Static
01-01-2024 11:39,48.49,1599,2668,4.63,2504,839.52,High,Priority-Based,Dynamic
01-01-2024 11:40,52.61,3892,3537,5.59,2272,906.36,Low,Priority-Based,Static
01-01-2024 11:41,14.15,3272,3080,9.35,3858,304.44,Low,Round Robin,Static
01-01-2024 11:42,36.93,2980,1217,1.52,1334,83.2,High,Round Robin,Static
01-01-2024 11:43,20.75,6752,2486,8.69,2577,485.88,High,Round Robin,Static
01-01-2024 11:44,15.07,7284,3608,2.01,1807,305.48,High,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 11:45,89.2,2045,1459,5.1,272,422.96,High,Round Robin,Static
01-01-2024 11:46,35.79,1570,4859,2.58,4414,668.34,Low,Priority-Based,Dynamic
01-01-2024 11:47,74.79,7022,1615,6.23,950,217.73,Medium,Round Robin,Static
01-01-2024 11:48,30.37,2350,139,5.81,2415,363.38,Low,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 11:49,64.52,5715,1482,4.11,4530,784.74,Low,ASB-Dynamic-CapsNet,Static
01-01-2024 11:50,70.82,5553,2130,8.7,1659,647.32,Low,Priority-Based,Static
01-01-2024 11:51,57.65,4698,2721,6.77,4771,333.01,High,FCFS,Dynamic
01-01-2024 11:52,47.73,3439,2000,7.35,3340,667.66,High,Round Robin,Static
01-01-2024 11:53,42.95,7497,2317,1.93,1273,767.66,Medium,Round Robin,Static
01-01-2024 11:54,37.91,5765,4896,8.89,1957,596.56,Medium,ASB-Dynamic-CapsNet,Static
01-01-2024 11:55,84.36,2403,4706,2.09,1412,247.1,Medium,ASB-Dynamic-CapsNet,Static
01-01-2024 11:56,76.45,7694,1383,2.62,2801,10.24,Low,FCFS,Dynamic
01-01-2024 11:57,87.2,6351,683,1.72,4019,804.82,Medium,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 11:58,19.94,7173,558,4.68,1318,824.41,Low,ASB-Dynamic-CapsNet,Static
01-01-2024 11:59,68.47,1178,2365,8.93,4987,700.63,High,ASB-Dynamic-CapsNet,Static
01-01-2024 12:00,85.07,6564,2766,2.9,1281,85.82,Low,ASB-Dynamic-CapsNet,Static
01-01-2024 12:01,24.5,1488,915,4.05,4118,589.37,High,FCFS,Dynamic
01-01-2024 12:02,15.32,5701,2611,8.54,1797,822.81,High,Round Robin,Static
01-01-2024 12:03,69.29,2975,346,6.37,2608,395.77,Medium,Round Robin,Dynamic
01-01-2024 12:04,55.96,2107,4925,7.64,787,206.02,High,Round Robin,Dynamic
01-01-2024 12:05,77.35,3369,516,2.53,4486,591.75,Medium,Round Robin,Dynamic
01-01-2024 12:06,21.18,2002,4563,7.31,3029,828.04,Medium,Round Robin,Dynamic
01-01-2024 12:07,73.62,2289,3817,2.66,2001,58.38,Medium,Priority-Based,Static
01-01-2024 12:08,26.13,5781,207,9.88,1831,600.98,Low,Priority-Based,Static
01-01-2024 12:09,23.09,5527,2731,5.82,579,646.74,Medium,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 12:10,23.14,1925,938,7.11,4179,606.34,Medium,Priority-Based,Dynamic
01-01-2024 12:11,75.17,5657,4613,1.62,4468,653.53,High,Round Robin,Static
01-01-2024 12:12,63.22,6574,1521,2.88,1254,635.06,Low,ASB-Dynamic-CapsNet,Static
01-01-2024 12:13,51.85,7154,4878,1.83,2036,139.1,Medium,Round Robin,Static
01-01-2024 12:14,38.71,2940,4012,4.21,396,242.59,Medium,Round Robin,Static
01-01-2024 12:15,80.18,2542,355,3.2,1265,622.8,Medium,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 12:16,41.4,7356,2927,7.46,2818,27.52,High,Round Robin,Static
01-01-2024 12:17,75.33,7137,937,1.53,294,638.4,High,Priority-Based,Dynamic
01-01-2024 12:18,45.13,7867,3062,7.64,2775,668.73,High,ASB-Dynamic-CapsNet,Static
01-01-2024 12:19,40.16,1778,2382,0.93,3101,246.78,Medium,FCFS,Dynamic
01-01-2024 12:20,47.01,5798,652,2.42,182,602.15,Medium,FCFS,Static
01-01-2024 12:21,34.11,3094,280,8.02,1420,538.75,Medium,FCFS,Static
01-01-2024 12:22,69.81,5189,4352,7.56,2146,268.08,Medium,Round Robin,Static
01-01-2024 12:23,50.22,2936,1577,5.03,1137,468.34,Medium,Round Robin,Static
01-01-2024 12:24,28.58,6017,670,0.97,1697,910.53,High,Round Robin,Dynamic
01-01-2024 12:25,81.97,4303,1827,6.29,1941,432.34,Medium,Round Robin,Static
01-01-2024 12:26,40.71,2705,691,4.36,1770,633.55,Low,ASB-Dynamic-CapsNet,Static
01-01-2024 12:27,53.48,1527,4616,3.51,4052,45,Medium,FCFS,Dynamic
01-01-2024 12:28,82.52,6810,2360,6.58,2310,87.02,High,Priority-Based,Dynamic
01-01-2024 12:29,59.94,4039,3047,4.65,168,90.49,Medium,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 12:30,19.35,5555,447,1.38,2953,780.46,Low,FCFS,Dynamic
01-01-2024 12:31,85.19,7052,265,9.2,2858,356.75,Medium,FCFS,Static
01-01-2024 12:32,60.22,3983,4543,7.9,944,235.34,Low,ASB-Dynamic-CapsNet,Static
01-01-2024 12:33,36.79,7871,2996,1.04,1315,749.85,Low,ASB-Dynamic-CapsNet,Static
01-01-2024 12:34,21.14,2741,4593,5.49,412,178.26,High,ASB-Dynamic-CapsNet,Static
01-01-2024 12:35,73.52,6878,682,1.29,1823,254.03,Low,Priority-Based,Dynamic
01-01-2024 12:36,59.61,3265,3606,8.45,363,436.62,Medium,FCFS,Static
01-01-2024 12:37,52.68,1673,4503,6.32,1756,338.12,Low,Priority-Based,Dynamic
01-01-2024 12:38,81.51,3730,3138,2.14,3515,589.54,Medium,Priority-Based,Static
01-01-2024 12:39,73.09,3850,2945,0.7,4417,344.46,Medium,Priority-Based,Dynamic
01-01-2024 12:40,22.13,5411,2866,0.8,1839,399.02,Medium,Priority-Based,Dynamic
01-01-2024 12:41,34.94,903,4294,5.32,2443,864.26,Medium,Priority-Based,Dynamic
01-01-2024 12:42,29.88,5488,1365,7.48,3660,885.69,High,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 12:43,69.52,3225,4353,1.65,3744,829.43,Medium,Priority-Based,Dynamic
01-01-2024 12:44,12.68,3882,4749,2.6,2330,866.18,High,Round Robin,Dynamic
01-01-2024 12:45,55.59,4663,4846,3.61,1039,574.03,Low,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 12:46,71,587,3067,2.57,3730,649.77,Medium,FCFS,Dynamic
01-01-2024 12:47,80.14,6860,2374,4.22,2513,561.6,Low,FCFS,Static
01-01-2024 12:48,37.37,6644,2570,5.82,954,787.73,High,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 12:49,75.7,1658,2390,7.01,3094,555.49,Medium,Priority-Based,Static
01-01-2024 12:50,18.85,6316,2677,9.66,3447,119.97,Medium,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 12:51,77.72,5970,3760,9.34,4047,811.48,High,FCFS,Static
01-01-2024 12:52,20.2,6783,1168,5.92,4889,762.98,Low,FCFS,Static
01-01-2024 12:53,41.78,7261,2836,7.47,960,822.1,High,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 12:54,73.78,6776,4929,9.53,2657,198.53,Low,Round Robin,Static
01-01-2024 12:55,21.99,6239,2050,1.29,1795,278.9,Low,Round Robin,Static
01-01-2024 12:56,28.34,4773,191,0.55,2173,302.79,Low,Round Robin,Static
01-01-2024 12:57,67.78,3357,3193,0.78,4392,513,Medium,FCFS,Dynamic
01-01-2024 12:58,67.6,1881,2319,5.85,1901,142.54,High,Round Robin,Dynamic
01-01-2024 12:59,61.29,7023,1487,7.75,4721,391.53,Medium,Round Robin,Dynamic
01-01-2024 13:00,65.52,5503,4374,3.99,3815,190.34,High,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 13:01,53.42,7301,2385,5.68,1665,272.12,Low,Priority-Based,Static
01-01-2024 13:02,30.14,7093,3306,5.41,2440,709.32,Medium,Priority-Based,Static
01-01-2024 13:03,37.66,5181,3024,1.4,2812,856.26,Medium,ASB-Dynamic-CapsNet,Static
01-01-2024 13:04,24.53,7106,379,3.56,1255,32.68,Medium,Priority-Based,Static
01-01-2024 13:05,82.68,5585,1718,0.68,4076,570.24,Low,Round Robin,Dynamic
01-01-2024 13:06,56.67,5727,2887,1.55,2729,45.7,High,FCFS,Dynamic
01-01-2024 13:07,42.07,6765,470,8.21,2496,94.4,Low,Round Robin,Dynamic
01-01-2024 13:08,46.96,2564,3283,8.38,3362,708.03,Medium,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 13:09,85.78,5815,3934,8.12,4437,738.25,Medium,Priority-Based,Static
01-01-2024 13:10,22.27,2874,1803,7.4,2151,815.84,Low,ASB-Dynamic-CapsNet,Static
01-01-2024 13:11,56.9,817,2368,8.04,3266,479.5,Medium,ASB-Dynamic-CapsNet,Static
01-01-2024 13:12,50.47,7452,403,6.87,3719,861.21,Medium,Round Robin,Dynamic
01-01-2024 13:13,58.92,2002,3874,6.86,3080,175.17,High,Priority-Based,Static
01-01-2024 13:14,11.45,6630,1448,6.84,2574,257.22,High,FCFS,Static
01-01-2024 13:15,79.77,7919,2522,5.38,4167,143.16,High,Round Robin,Static
01-01-2024 13:16,84.57,2542,3728,3.95,3357,799.56,High,ASB-Dynamic-CapsNet,Static
01-01-2024 13:17,55.21,5098,2528,7.44,2792,236.39,High,ASB-Dynamic-CapsNet,Static
01-01-2024 13:18,65.73,2522,3133,3.34,2011,163.96,High,Priority-Based,Static
01-01-2024 13:19,83.8,618,768,5.66,4675,626.88,Medium,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 13:20,66.58,1209,599,4.62,3671,86.31,Medium,ASB-Dynamic-CapsNet,Static
01-01-2024 13:21,22.2,4057,1514,3.13,150,54.45,High,Round Robin,Dynamic
01-01-2024 13:22,56.1,4640,629,9.76,1363,115.65,Low,Priority-Based,Dynamic
01-01-2024 13:23,58.54,4909,3721,2.96,3498,10.24,High,Round Robin,Dynamic
01-01-2024 13:24,43.93,3750,3556,3.44,3294,700.02,Medium,FCFS,Static
01-01-2024 13:25,68.92,917,854,2.04,1951,566.61,Low,ASB-Dynamic-CapsNet,Static
01-01-2024 13:26,84.75,3103,2447,8.32,4724,217.78,Low,Round Robin,Dynamic
01-01-2024 13:27,84.05,4354,826,6.07,1264,240.67,Low,Round Robin,Static
01-01-2024 13:28,46.07,1601,4926,6.32,3676,812.86,Medium,Priority-Based,Static
01-01-2024 13:29,19.06,4921,2749,8.3,839,506.8,Low,ASB-Dynamic-CapsNet,Static
01-01-2024 13:30,88.79,3928,2146,3.76,1416,701.54,Medium,Round Robin,Dynamic
01-01-2024 13:31,77.11,6035,2915,2.34,3673,458.23,Medium,ASB-Dynamic-CapsNet,Static
01-01-2024 13:32,19.97,6582,974,2.38,552,245.34,High,FCFS,Static
01-01-2024 13:33,83.67,7158,3379,7.46,222,970.7,Medium,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 13:34,79.59,2761,3084,6.33,936,569.99,Low,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 13:35,51.51,4669,2278,2.46,1467,139.67,Medium,Round Robin,Static
01-01-2024 13:36,57.3,4134,3907,1.88,3582,412.03,Medium,Priority-Based,Static
01-01-2024 13:37,41.92,6198,707,1.65,4418,336.04,High,Priority-Based,Dynamic
01-01-2024 13:38,14.38,1008,734,6.46,3479,221.95,High,Priority-Based,Dynamic
01-01-2024 13:39,36.82,2879,4679,0.5,1459,934.11,Medium,FCFS,Dynamic
01-01-2024 13:40,74.23,3664,2827,0.67,2973,882.11,Medium,FCFS,Static
01-01-2024 13:41,10.37,1187,1174,4.2,1960,207.16,Medium,Round Robin,Static
01-01-2024 13:42,36.68,5252,2014,7.07,310,358.63,High,Priority-Based,Static
01-01-2024 13:43,41.85,6138,688,7.1,3402,764.69,High,FCFS,Static
01-01-2024 13:44,52.99,1792,3331,4.59,1402,216.42,Low,Priority-Based,Static
01-01-2024 13:45,83.59,5995,2404,7.07,1549,595.65,Low,Priority-Based,Static
01-01-2024 13:46,37.71,4405,3938,5.45,4423,702.8,Low,FCFS,Dynamic
01-01-2024 13:47,37.76,3575,2073,9.78,2190,657.43,Low,Priority-Based,Static
01-01-2024 13:48,69,3709,2155,2.04,3056,709.34,High,ASB-Dynamic-CapsNet,Static
01-01-2024 13:49,46.18,7898,3580,6.21,3668,709.63,High,Round Robin,Dynamic
01-01-2024 13:50,27.97,7243,2179,5.17,872,965.16,Medium,FCFS,Dynamic
01-01-2024 13:51,46.2,6148,3152,2.35,581,353.03,Low,FCFS,Dynamic
01-01-2024 13:52,21.27,5671,4582,7.62,2870,879.8,Medium,Priority-Based,Dynamic
01-01-2024 13:53,24.11,824,1351,3.12,216,31.59,Medium,FCFS,Dynamic
01-01-2024 13:54,49.87,5587,3895,4.13,4976,295.32,High,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 13:55,43.51,2493,3922,4.06,4381,58.17,Medium,Priority-Based,Dynamic
01-01-2024 13:56,83.19,4476,4402,2.82,1105,654.69,Medium,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 13:57,38.99,5312,3489,4.59,1304,109.78,High,Round Robin,Dynamic
01-01-2024 13:58,56.45,3270,1880,5,4336,847.25,High,Round Robin,Static
01-01-2024 13:59,60.58,4872,2704,7.57,4057,650.13,High,ASB-Dynamic-CapsNet,Static
01-01-2024 14:00,11.05,3083,3788,7.77,4758,38.53,High,Priority-Based,Static
01-01-2024 14:01,63.08,4057,4988,2.01,1581,717.63,Low,Round Robin,Dynamic
01-01-2024 14:02,24.24,4087,1824,6.13,3578,863.41,Low,Priority-Based,Static
01-01-2024 14:03,86.89,651,2884,9.01,4092,664.51,Low,Priority-Based,Dynamic
01-01-2024 14:04,21.89,1454,3819,1.53,1022,40.22,Medium,Round Robin,Dynamic
01-01-2024 14:05,43.17,6102,1777,4.99,3874,859.34,Low,Round Robin,Dynamic
01-01-2024 14:06,16.83,4854,548,7.63,4794,735.14,High,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 14:07,89.75,2871,4787,6.31,155,384.67,Low,Priority-Based,Static
01-01-2024 14:08,50.18,7660,181,1.46,1654,335.34,High,ASB-Dynamic-CapsNet,Static
01-01-2024 14:09,57.63,5464,1506,4.27,3823,485.02,Low,FCFS,Dynamic
01-01-2024 14:10,15.37,1691,1580,5.32,4337,868.43,Low,FCFS,Static
01-01-2024 14:11,70,1187,1179,9.96,1052,259.54,High,FCFS,Static
01-01-2024 14:12,26.79,809,3698,2.2,4780,109.95,High,FCFS,Dynamic
01-01-2024 14:13,81.84,7446,4614,9.83,134,865.99,Medium,Round Robin,Static
01-01-2024 14:14,26.41,2002,4283,4.07,3045,36.03,Medium,Round Robin,Static
01-01-2024 14:15,25.26,3627,3780,2.4,4873,911.89,Medium,ASB-Dynamic-CapsNet,Static
01-01-2024 14:16,12.92,7263,2803,4.43,3337,312.69,Low,Round Robin,Dynamic
01-01-2024 14:17,47.77,5068,4410,6.33,4215,513.14,Low,Round Robin,Static
01-01-2024 14:18,55.19,3867,3856,2.53,203,140.97,High,Round Robin,Static
01-01-2024 14:19,15.26,7104,1858,3.27,1511,903.23,High,FCFS,Dynamic
01-01-2024 14:20,72.04,3895,2699,8.62,2862,752.34,Medium,ASB-Dynamic-CapsNet,Static
01-01-2024 14:21,46.26,1313,2650,9.99,2069,924.91,High,Priority-Based,Static
01-01-2024 14:22,51.95,1345,3953,3.52,1147,686.4,Low,Priority-Based,Dynamic
01-01-2024 14:23,45.26,1664,2846,1.91,620,192.85,High,Priority-Based,Dynamic
01-01-2024 14:24,42.06,5262,2392,8.04,198,315.18,High,FCFS,Static
01-01-2024 14:25,54.77,6905,1601,6.2,3627,491.98,High,Round Robin,Dynamic
01-01-2024 14:26,22.42,6404,4504,1.45,2741,611.19,High,Round Robin,Static
01-01-2024 14:27,24.55,6039,330,9.49,2159,927.19,High,Priority-Based,Dynamic
01-01-2024 14:28,78.94,2267,4350,1.24,1968,390.11,Medium,Priority-Based,Dynamic
01-01-2024 14:29,85.69,5860,1298,6.44,4919,706.04,Medium,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 14:30,39.86,854,214,4.53,3705,961.4,Low,FCFS,Static
01-01-2024 14:31,31.66,2372,1513,5.79,1762,160.85,Medium,Round Robin,Static
01-01-2024 14:32,61.52,2524,4506,2.53,2542,864.08,High,Priority-Based,Dynamic
01-01-2024 14:33,42.7,3317,1092,7.04,1394,426.5,Medium,Priority-Based,Dynamic
01-01-2024 14:34,12.03,4332,2447,9.62,4015,735.1,Low,ASB-Dynamic-CapsNet,Static
01-01-2024 14:35,22.49,4775,1141,4.86,1156,300.6,Medium,Round Robin,Dynamic
01-01-2024 14:36,67.28,565,111,5.47,3555,340.64,Low,Round Robin,Dynamic
01-01-2024 14:37,62.71,5415,3776,2.78,4162,36.86,Low,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 14:38,12.17,5967,4925,8.97,632,971.69,Low,ASB-Dynamic-CapsNet,Static
01-01-2024 14:39,27.76,4766,3165,9.73,4400,815.32,High,Round Robin,Static
01-01-2024 14:40,28.49,4590,2136,7.97,2740,102.98,Low,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 14:41,63.75,3021,3146,5.66,4706,999.51,Medium,Priority-Based,Dynamic
01-01-2024 14:42,11.58,3081,2450,9.59,2630,608.97,Medium,Round Robin,Static
01-01-2024 14:43,18.33,1890,640,1.96,369,855.19,Medium,FCFS,Static
01-01-2024 14:44,73.99,1630,2960,5.05,4365,75.99,Low,Round Robin,Dynamic
01-01-2024 14:45,24.28,2986,176,5.61,4844,395.56,Low,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 14:46,62.22,1334,3167,5.17,1487,672.95,High,FCFS,Dynamic
01-01-2024 14:47,29.05,726,123,8.12,81,115.37,Low,Priority-Based,Static
01-01-2024 14:48,17.96,4015,775,6.87,764,494.01,Medium,Priority-Based,Dynamic
01-01-2024 14:49,29.45,5037,2494,1.7,1089,448.25,High,Priority-Based,Static
01-01-2024 14:50,67.78,2943,4367,3.79,458,223.88,Medium,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 14:51,78.46,1227,3498,3.72,1177,307.27,High,Round Robin,Dynamic
01-01-2024 14:52,76.42,6200,2859,5.87,756,967.45,Low,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 14:53,41.77,6727,588,3.27,3889,295.76,High,Round Robin,Static
01-01-2024 14:54,63.45,4186,1585,1.61,3073,221.29,Low,ASB-Dynamic-CapsNet,Static
01-01-2024 14:55,26.4,4122,3759,6.71,3709,540.85,Low,Priority-Based,Dynamic
01-01-2024 14:56,33.45,1536,3335,8.58,832,674.25,Medium,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 14:57,81.71,2332,2519,9.35,2229,727.84,Low,Round Robin,Dynamic
01-01-2024 14:58,11.04,6444,3595,9.74,1228,756.7,Low,Priority-Based,Static
01-01-2024 14:59,16.84,3240,856,7.92,2456,46.46,Low,Priority-Based,Dynamic
01-01-2024 15:00,26.63,992,2624,1.83,2857,399.82,Medium,FCFS,Dynamic
01-01-2024 15:01,12.12,7935,4350,8.6,4310,776.22,Low,Round Robin,Static
01-01-2024 15:02,24.51,2048,356,4.3,2814,905.8,Medium,FCFS,Static
01-01-2024 15:03,56.64,1643,1879,7.43,2774,606.18,High,FCFS,Dynamic
01-01-2024 15:04,43.71,5565,4869,5.55,2585,61.78,Medium,FCFS,Static
01-01-2024 15:05,81.41,6996,2215,8.37,262,402.68,Medium,Priority-Based,Static
01-01-2024 15:06,75.4,7724,3448,4.54,1998,83.48,Low,FCFS,Static
01-01-2024 15:07,37.35,6683,4868,1.09,4911,751.05,Medium,Round Robin,Static
01-01-2024 15:08,30.75,4457,1572,5.79,3196,72.87,High,Round Robin,Static
01-01-2024 15:09,40.38,3907,358,2.13,1251,193.87,Medium,FCFS,Static
01-01-2024 15:10,57.22,1139,4175,9.67,1869,422.79,Low,FCFS,Static
01-01-2024 15:11,31.45,672,406,5.51,2939,468.02,High,FCFS,Static
01-01-2024 15:12,59.93,6166,1218,5.76,694,412.42,Low,FCFS,Dynamic
01-01-2024 15:13,42.75,4854,3117,9.12,2409,468.76,Low,FCFS,Dynamic
01-01-2024 15:14,54.16,4459,4441,6.43,4272,716.11,Medium,FCFS,Static
01-01-2024 15:15,44.89,1016,2880,3.38,4522,375.58,Low,ASB-Dynamic-CapsNet,Static
01-01-2024 15:16,33.56,7373,1758,3.31,4370,552.27,High,Priority-Based,Dynamic
01-01-2024 15:17,85.88,1022,286,5.26,3138,310.34,High,Priority-Based,Dynamic
01-01-2024 15:18,71.09,2417,1897,8.73,546,360.09,High,Priority-Based,Dynamic
01-01-2024 15:19,21.21,3386,1024,8.05,2066,617.66,High,FCFS,Dynamic
01-01-2024 15:20,79.48,2664,884,9.65,522,495.59,Medium,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 15:21,48.99,6827,3544,1.18,1938,725.81,High,Priority-Based,Static
01-01-2024 15:22,81.56,2429,3296,3.05,3432,564.93,Medium,Round Robin,Static
01-01-2024 15:23,73.99,4445,1460,1.26,1210,805.54,Low,Priority-Based,Dynamic
01-01-2024 15:24,44.02,5735,440,7.64,2572,448.97,Low,Priority-Based,Static
01-01-2024 15:25,11.8,2709,662,1.84,4362,496.12,Medium,Priority-Based,Dynamic
01-01-2024 15:26,31.49,4283,4846,1.45,245,673.27,Low,Priority-Based,Dynamic
01-01-2024 15:27,53.33,3090,3099,5.84,2298,229.03,Low,Round Robin,Static
01-01-2024 15:28,60.68,7904,1293,4.41,4511,392.07,High,FCFS,Static
01-01-2024 15:29,30.63,5434,3210,7.29,2816,628.59,Low,Round Robin,Static
01-01-2024 15:30,21.15,4576,168,5.13,1601,38.59,Low,Round Robin,Static
01-01-2024 15:31,76.79,5685,2528,4.54,2497,442.6,Medium,FCFS,Dynamic
01-01-2024 15:32,88.75,1593,3698,4.54,4359,602.86,High,Round Robin,Static
01-01-2024 15:33,52.06,4380,2472,8.78,2438,967.7,Low,Round Robin,Dynamic
01-01-2024 15:34,23.73,2994,4656,4.25,3056,878.25,Low,Priority-Based,Static
01-01-2024 15:35,31.78,7059,943,3.67,168,287.93,Medium,Priority-Based,Static
01-01-2024 15:36,11.47,3079,673,3.72,3546,512.14,Low,FCFS,Dynamic
01-01-2024 15:37,83.14,2988,4314,2.37,1766,65.85,High,Priority-Based,Dynamic
01-01-2024 15:38,19.42,3285,2696,8.68,2933,248.35,High,FCFS,Dynamic
01-01-2024 15:39,56.12,6565,4841,1.89,4987,777.11,High,FCFS,Static
01-01-2024 15:40,31.92,7107,1578,9.13,2964,132.08,Medium,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 15:41,54.33,7039,2173,3.19,1722,265.11,High,FCFS,Static
01-01-2024 15:42,62.11,3258,1613,9.04,1252,944.6,High,Round Robin,Dynamic
01-01-2024 15:43,76.38,2074,1068,8.01,1505,825.62,High,FCFS,Dynamic
01-01-2024 15:44,26.51,6176,2296,6.03,4711,784.01,High,ASB-Dynamic-CapsNet,Static
01-01-2024 15:45,10.88,7038,1611,6.86,4028,865.91,High,Round Robin,Static
01-01-2024 15:46,20.95,2873,754,3.6,2521,752.11,High,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 15:47,82,4490,3092,5.96,167,129.38,Medium,Priority-Based,Dynamic
01-01-2024 15:48,79.91,5710,4750,3.28,417,521.4,High,Round Robin,Static
01-01-2024 15:49,57.79,5345,4620,4.32,3226,449.8,Low,FCFS,Static
01-01-2024 15:50,58.04,1593,392,7.76,3424,318.04,Medium,ASB-Dynamic-CapsNet,Dynamic
01-01-2024 15:51,63.2,1689,2701,2.82,3862,835.7,Low,FCFS,Dynamic
01-01-2024 15:52,24.03,3189,4626,8.47,2247,469.5,Low,Priority-Based,Static
01-01-2024 15:53,83.15,4595,4512,4.07,4961,69.69,High,Round Robin,Dynamic
01-01-2024 15:54,43.5,6857,4593,5.56,2179,282.22,Low,FCFS,Dynamic
01-01-2024 15:55,40.65,2375,1688,9.45,950,236.33,Low,Priority-Based,Static
01-01-2024 15:56,51.51,3906,695,6.97,242,888.6,Low,FCFS,Dynamic
01-01-2024 15:57,13.76,2287,2693,6.63,2820,650.96,High,Round Robin,Static
01-01-2024 15:58,23.3,7012,2223,7.26,3398,564.77,High,Priority-Based,Static
